종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"178920","PI첨단소재","KOSPI",,"15740","190","1.22","15660","15980","15650","57308","905496180","462519571500","29366322"
"001340","PKC","KOSPI",,"5600","-30","-0.53","5590","5720","5540","240916","1348384235","251992263270","44918407"
"024940","PN풍년","KOSDAQ","벤처기업부","5040","10","0.20","5180","5180","4955","180920","906703430","50300000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"302500","5000","1.68","297500","308000","297000","371938","112632647500","24441751504000","80932952"
"332570","PS일렉트로닉스","KOSDAQ","벤처기업부","7150","210","3.03","7100","7300","6530","6991862","48794820210","313096540900","43789726"
"218410","RFHIC","KOSDAQ","우량기업부","35600","550","1.57","35100","35950","34700","236081","8361742225","942197363100","26503442"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","25350","-200","-0.78","25750","26350","24600","166164","4201516100","213360744300","8433231"
"474610","RF시스템즈","KOSDAQ","벤처기업부","5030","-50","-0.98","5200","5340","5000","248869","1276278140","68079057540","13427822"
"091340","S&K폴리텍","KOSDAQ","중견기업부","2325","-20","-0.85","2345","2370","2325","52736","123430105","27328188535","11703721"
"010950","S-Oil","KOSPI",,"84600","4300","5.35","82900","85800","80400","498711","41962414500","9501987644800","112582792"
"010955","S-Oil우","KOSPI",,"48400","650","1.36","48400","49000","47550","22765","1102368575","194862363150","4021927"
"419530","SAMG엔터","KOSDAQ","기술성장기업부","41200","-250","-0.60","41950","42200","39400","141270","5703225850","404770018000","9824515"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","731","-1","-0.14","732","743","719","303512","220406509","118146533175","162066575"
"034120","SBS","KOSPI",,"18750","-210","-1.11","19040","19100","18660","49746","934480610","346722638220","18551238"
"003080","SB성보","KOSPI",,"2735","-10","-0.36","2745","2770","2735","12484","34263935","55155100000","20020000"
"246960","SCL사이언스","KOSDAQ","기술성장기업부","2410","95","4.10","2530","2530","2240","85696","202331396","82212992620","33972311"
"099220","SDN","KOSDAQ","중견기업부","1086","6","0.56","1071","1098","1071","138411","149978573","70529564100","64944350"
"036540","SFA반도체","KOSDAQ","우량기업부","5720","850","17.45","5980","6110","5580","13182907","76339039000","942357536190","164460303"
"255220","SG","KOSDAQ","중견기업부","2520","20","0.80","2485","2550","2415","1760102","4382327870","260730623420","103670228"
"040610","SG&G","KOSDAQ","중견기업부","1780","-35","-1.93","1815","1821","1780","71326","128101851","61254691212","34087196"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","647","4","0.62","646","651","632","253584","163435422","57527491464","88776993"
"016250","SGC E&C","KOSDAQ","중견기업부","14800","-100","-0.67","14900","14900","14630","6923","101890800","74094064060","5036986"
"005090","SGC에너지","KOSPI",,"21400","0","0.00","21400","21700","21300","26627","570451700","309080192850","14409333"
"001380","SG글로벌","KOSPI",,"1618","-17","-1.04","1666","1666","1615","481092","785524497","72751983374","44964143"
"004060","SG세계물산","KOSPI",,"339","1","0.30","339","349","339","947401","323963226","69026911360","202424960"
"001770","SHD","KOSPI",,"18060","70","0.39","18010","18200","17880","1510","27221420","21734167420","1214878"
"002360","SH에너지화학","KOSPI",,"375","3","0.81","383","383","373","200885","75815528","41675148750","111133730"
"009160","SIMPAC","KOSPI",,"4900","-170","-3.35","5070","5100","4855","175056","862008130","320971452880","65370968"
"033530","SJG세종","KOSPI",,"9940","-410","-3.96","10250","10250","9800","884965","8811492565","276818561950","27820961"
"123700","SJM","KOSPI",,"3720","20","0.54","3710","3730","3650","22908","84485765","57894171580","15604898"
"025530","SJM홀딩스","KOSPI",,"3650","-50","-1.35","3690","3715","3645","14957","54733610","54509129200","14934008"
"034730","SK","KOSPI",,"270000","11000","4.25","262500","274500","261500","255980","68665313750","19503227107000","72502703"
"357880","SKAI","KOSDAQ","기술성장기업부","1725","-73","-4.06","1805","1898","1714","658352","1170666385","62267465968","36076168"
"011790","SKC","KOSPI",,"108400","5400","5.24","105300","109100","105300","231033","24784641900","4104923503200","37868298"
"018670","SK가스","KOSPI",,"227500","8500","3.88","222000","228000","221500","10022","2258341000","2103293010000","9245244"
"001740","SK네트웍스","KOSPI",,"4470","30","0.68","4445","4525","4445","252426","1129648633","989112221940","221277902"
"006120","SK디스커버리","KOSPI",,"62200","1700","2.81","60400","63300","60000","60498","3784205350","1143071366500","18347855"
"006125","SK디스커버리우","KOSPI",,"40050","450","1.14","39700","40250","39700","7880","315067000","52760691000","1312455"
"210980","SK디앤디","KOSPI",,"13300","-280","-2.06","13610","13750","12900","87550","1160850700","248169702060","18617382"
"395400","SK리츠","KOSPI",,"5920","30","0.51","5890","5960","5820","469318","2771875920","1751229852100","296818619"
"302440","SK바이오사이언스","KOSPI",,"48950","950","1.98","48100","49400","48050","118535","5795247950","3842229601000","78412849"
"326030","SK바이오팜","KOSPI",,"126000","3100","2.52","121900","126300","119900","220895","27454542600","9859638175000","78313250"
"402340","SK스퀘어","KOSPI",,"416000","24000","6.12","407500","416000","398500","645855","263844395250","54816152725000","132087115"
"260870","SK시그넷","KONEX","일반기업부","9620","-80","-0.82","9650","9900","9410","7600","73344140","178455778000","18569800"
"361610","SK아이이테크놀로지","KOSPI",,"24600","450","1.86","24050","24900","24000","116584","2849789550","2011962660000","81787100"
"100090","SK오션플랜트","KOSPI",,"19900","240","1.22","19460","19900","19300","362031","7098555955","1241440423230","62478129"
"03473K","SK우","KOSPI",,"201000","7500","3.88","195000","202500","193500","5107","1018706050","113227000000","566135"
"096770","SK이노베이션","KOSPI",,"102700","2800","2.80","100100","102800","100100","269888","27560140500","17327910770000","169052788"
"096775","SK이노베이션우","KOSPI",,"70300","400","0.57","69900","73100","66200","4581","321390100","87764347800","1248426"
"475150","SK이터닉스","KOSPI",,"21150","750","3.68","20450","21250","20400","143403","2996936550","713897988300","33754042"
"001510","SK증권","KOSPI",,"649","5","0.78","645","660","645","1624442","1057006379","306238430808","472590171"
"001515","SK증권우","KOSPI",,"2340","-60","-2.50","2430","2430","2320","9355","21870985","9096595050","3912514"
"285130","SK케미칼","KOSPI",,"67300","1200","1.82","68000","68000","66100","51841","3472603800","1164206951800","17298766"
"28513K","SK케미칼우","KOSPI",,"28700","400","1.41","28300","29100","28200","7967","227318050","60712812300","2115429"
"017670","SK텔레콤","KOSPI",,"53000","-300","-0.56","53300","53400","52900","578455","30710263000","11383872809000","214790053"
"000660","SK하이닉스","KOSPI",,"696000","19000","2.81","698000","700000","684000","4124122","2859480637752","504505638945000","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","1352","-23","-1.67","1374","1375","1324","495044","665405529","129500876180","96714620"
"063440","SM Life Design","KOSDAQ","중견기업부","1823","-68","-3.60","1892","1918","1809","558735","1032411248","83957176896","46029154"
"003570","SNT다이내믹스","KOSPI",,"48100","3200","7.13","44900","49150","44000","101242","4789342325","1607767899950","33252697"
"064960","SNT모티브","KOSPI",,"33450","-750","-2.19","34050","34300","33450","68524","2311759600","893080152800","26540272"
"100840","SNT에너지","KOSPI",,"37400","1350","3.74","36500","37400","36450","102030","3775741200","771393205900","20680783"
"036530","SNT홀딩스","KOSPI",,"53200","-1800","-3.27","55100","55100","52500","32304","1717434250","872257901000","16303886"
"067160","SOOP","KOSDAQ GLOBAL","우량기업부","67300","-1600","-2.32","69500","69900","67200","70049","4738667800","773597819100","11494767"
"005610","SPC삼립","KOSPI",,"51500","-100","-0.19","51900","52000","51300","5111","263477950","445256864400","8629009"
"011810","STX","KOSPI",,"3530","0","0.00","0","0","0","0","0","109493282310","31017927"
"465770","STX그린로지스","KOSPI",,"5860","-40","-0.68","5910","5960","5810","17380","102133220","42022247520","7171032"
"077970","STX엔진","KOSPI",,"33200","-250","-0.75","33550","33700","32500","249474","8247254025","1332915691600","40148063"
"002820","SUN&L","KOSPI",,"2540","-60","-2.31","2600","2600","2505","49229","125078290","32024292060","12607989"
"289080","SV인베스트먼트","KOSDAQ","중견기업부","1725","1","0.06","1725","1761","1709","193053","333589242","93318166890","54286310"
"084870","TBH글로벌","KOSPI",,"1200","0","0.00","1200","1200","1186","31866","38104393","25028182800","20856819"
"002710","TCC스틸","KOSPI",,"14060","290","2.11","13780","14160","13780","104464","1466271750","368564579820","26213697"
"013720","THE CUBE&","KOSDAQ","중견기업부","653","-15","-2.25","668","700","621","307969","197959194","39477464807","60828143"
"089230","THE E&M","KOSDAQ","중견기업부","1290","9","0.70","1281","1293","1238","269828","341958894","34330709370","26612953"
"032540","TJ미디어","KOSDAQ","우량기업부","5560","-80","-1.42","5640","5640","5510","10883","60574800","77599062130","13931609"
"069260","TKG휴켐스","KOSPI",,"18190","-70","-0.38","18430","18500","18140","70078","1277886490","744807873360","40878588"
"007980","TP","KOSPI",,"1890","-41","-2.12","1925","1931","1867","408164","774460107","96823345960","51175130"
"048770","TPC","KOSDAQ","벤처기업부","3515","315","9.84","3200","3720","3200","1991307","6946875350","55099948410","15697991"
"246690","TS인베스트먼트","KOSDAQ","중견기업부","1401","43","3.17","1358","1409","1351","517788","710694011","58069006800","41477862"
"317240","TS트릴리온","KOSDAQ","벤처기업부","312","-6","-1.89","318","333","307","4595048","1441146650","36132099744","115808012"
"002900","TYM","KOSPI",,"6590","290","4.60","6300","6630","6290","382891","2492667810","273240000000","41400000"
"024070","WISCOM","KOSPI",,"1869","-7","-0.37","1873","1873","1863","6452","12042844","28691091936","15326438"
"057030","YBM넷","KOSDAQ","중견기업부","2995","-60","-1.96","3055","3080","2995","38455","116623988","50243106760","16312697"
"037270","YG PLUS","KOSPI",,"7040","-510","-6.75","7610","7610","6970","3654172","26140686480","448824925500","63663110"
"040300","YTN","KOSDAQ","중견기업부","3735","0","0.00","3715","3780","3710","211668","791117600","177835135400","47676980"
"051390","YW","KOSDAQ","중견기업부","3880","-20","-0.51","3900","3900","3855","9109","35488350","44115604680","11355368"
"052220","iMBC","KOSDAQ","중견기업부","3210","10","0.31","3190","3250","3185","228325","735927606","73830000000","23000000"
"139130","iM금융지주","KOSPI",,"15300","-10","-0.07","15350","15550","15180","294240","4502052215","2477815843140","162054666"
"079940","가비아","KOSDAQ","우량기업부","33000","50","0.15","33200","33250","31050","41919","1372593575","443970435200","13535684"
"078890","가온그룹","KOSDAQ","중견기업부","5570","-70","-1.24","5650","5770","5450","124505","689951805","100340608320","18046872"
"000500","가온전선","KOSPI",,"87600","3900","4.66","84700","87600","83100","86196","7389150650","1444213939500","16543115"
"399720","가온칩스","KOSDAQ","우량기업부","52600","-200","-0.38","54600","54600","51400","184163","9681512950","609022050000","11600420"
"296520","가이아코퍼레이션","KONEX","일반기업부","554","72","14.94","0","0","0","0","0","2585522432","4667008"
"036620","감성코퍼레이션","KOSDAQ","우량기업부","5690","-70","-1.22","5770","6030","5690","764083","4404853680","515871494700","90503771"
"000860","강남제비스코","KOSPI",,"13450","-410","-2.96","13800","14080","13310","143974","1960702250","173680000000","13000000"
"198440","강동씨앤엘","KOSDAQ","중견기업부","1074","-18","-1.65","1092","1095","1065","47372","50991742","65440856304","60931896"
"217730","강스템바이오텍","KOSDAQ","기술성장기업부","2280","120","5.56","2125","2315","2055","963579","2125584881","214913730465","94054149"
"035250","강원랜드","KOSPI",,"18290","-110","-0.60","18430","18440","18250","461793","8453025825","3921529365000","213940500"
"114190","강원에너지","KOSDAQ","우량기업부","13180","680","5.44","12610","13340","12600","220586","2894103225","344824101600","26123038"
"094480","갤럭시아머니트리","KOSDAQ","중견기업부","9280","60","0.65","9290","9350","9130","106784","985083445","364052896640","39229838"
"011420","갤럭시아에스엠","KOSPI",,"1940","21","1.09","1920","1940","1920","52692","101797699","53446309360","27549644"
"039240","경남스틸","KOSDAQ","우량기업부","2720","-15","-0.55","2735","2755","2690","191106","517795897","73114726840","26979604"
"053950","경남제약","KOSDAQ","중견기업부","678","-13","-1.88","692","696","673","485580","330149215","52983908724","78147358"
"002100","경농","KOSPI",,"9210","-100","-1.07","9300","9300","9170","20785","191222145","179217238500","19522575"
"009450","경동나비엔","KOSPI",,"56300","300","0.54","56100","57000","56000","30991","1746138550","821668588800","14568592"
"267290","경동도시가스","KOSPI",,"20350","-50","-0.25","20450","20550","20200","13702","277977000","119381971500","5895406"
"012320","경동인베스트","KOSPI",,"53000","100","0.19","53100","53300","52700","4091","216974800","125346219000","2365023"
"011040","경동제약","KOSDAQ","중견기업부","5840","100","1.74","5740","5840","5700","56786","328693505","179381905780","30768766"
